82
0.05,292.9194959714398,275.13909771189526,0.1607142857142857,6.428571428571428,128.57142857142856,2571.428571428571,2.0965091333979706,-0.07733560508265788
0.05,292.6762075323205,275.55535684824156,0.6428571428571428,12.857142857142856,128.57142857142856,0.0,2.102941288799116,-0.07571056576896919
0.05,292.2647021271654,276.24556246998435,1.4464285714285712,19.285714285714285,128.57142857142856,0.0,2.113967538591604,-0.0730720117401969
0.05,291.6755775162055,277.20396210272025,2.571428571428571,25.71428571428571,128.57142857142853,-5.684341886080801E-13,2.130067314240306,-0.06952222309122273
0.05,290.8949319146499,278.42160924030406,4.017857142857142,32.142857142857146,128.57142857142867,2.8421709430404007E-12,2.1519531641955263,-0.06519878349450525
0.05,289.90361786195757,279.8853036881357,5.785714285714286,38.57142857142857,128.57142857142847,-3.979039320256561E-12,2.180611862683011,-0.060267939738055346
0.05,288.6763107654579,281.5759666061357,7.875,45.0,128.5714285714286,2.8421709430404007E-12,2.2173525448191986,-0.054915512082944144
0.05,287.18050789335587,283.4662232800351,10.285714285714285,51.42857142857142,128.57142857142847,-2.8421709430404007E-12,2.263847278743145,-0.04933603385291721
0.05,285.37576787133315,285.51693177927154,13.017857142857142,57.85714285714286,128.57142857142875,5.6843418860808015E-12,2.322126214260871,-0.04372137873993348
0.05,283.21388637671225,287.6725065709805,16.07142857142857,64.28571428571429,128.5714285714286,-2.8421709430404007E-12,2.3944439531737065,-0.03825030679851068
0.05,280.6413250487929,289.8554240860377,19.44642857142857,70.71428571428571,128.57142857142833,-5.6843418860808015E-12,2.482866811092496,-0.03307990503328747
0.05,277.60580592638456,291.9617282755293,23.14285714285714,77.14285714285714,128.5714285714286,5.6843418860808015E-12,2.5883986479373675,-0.02833881314256368
0.05,274.06842838394954,293.8618160171319,27.16071428571428,83.57142857142857,128.5714285714286,0.0,2.7096552214731227,-0.0241209246646462
0.05,270.0190067857117,295.412355542513,31.499999999999996,90.0,128.5714285714286,0.0,2.841738090178551,-0.020478463363688873
0.05,265.64453322911294,296.45410347581986,36.0,90.0,0.0,-2571.428571428572,2.9721748885547155,-0.017509752172446828
0.05,261.17396743107076,296.9446024270367,40.5,90.0,0.0,0.0,3.0900335020951495,-0.015184818743739144
0.05,256.6752423937691,296.96630707901437,45.0,90.0,0.0,0.0,3.1710760341789763,-2.5005744951477964
0.05,252.18462423255417,296.68907307028195,49.5,90.0,0.0,0.0,3.237744062118827,-1215.3071787993006
0.05,247.7274476767422,296.07912926365503,54.0,90.0,0.0,0.0,3.320521050304055,-1.8254503418802113
0.05,243.3468215818098,295.0584019500788,58.5,90.0,0.0,0.0,3.424531629307832,-0.4391636723241044
0.05,239.11644592102593,293.5336026488273,63.0,90.0,0.0,0.0,3.555472616286283,-0.18253999017658007
0.05,235.15478475501504,291.409659893304,67.5,90.0,0.0,0.0,3.7171192568295055,-0.0955918875687901
0.05,231.62762436749048,288.6259814415959,72.0,90.0,0.0,0.0,3.905934639360369,-0.057295492920081875
0.05,228.71201425646603,285.2081989691568,76.5,90.0,0.0,0.0,4.106376726675446,-0.03781873922445939
0.05,226.52077242568362,281.28549156101866,81.0,90.0,0.0,0.0,4.296049276340669,-0.02695465557300926
0.05,225.05429226457784,277.0364159561411,85.5,90.0,0.0,0.0,4.4589403946505275,-0.020440709481337752
0.05,224.22757961447965,272.6163363486282,90.0,90.0,0.0,0.0,4.591082080237616,-0.016274908391459307
0.05,223.92742506842646,268.12842701954713,94.5,90.0,0.0,0.0,4.696075343020192,-0.013451855109692759
0.05,224.04891372149024,263.63137424976014,99.0,90.0,0.0,0.0,4.779605998856331,-0.011440604435389525
